playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
146507,Joshua Meredith,WR,0,0,,2026,341,,61.3,68.1,18,0,0,1,0,0,0,0,0,3,0,WASH STATE,WASH STATE,3,,,,,,,
146517,Raam Stevenson,ED,0,0,,2026,341,,60,63.5,D45,0,0,1,0,0,0,0,0,1,0,WASH STATE,WASH STATE,1,,,,,,,
146520,Lawrence Falatea,ED,0,0,,2027,329,,60.5,64.6,D50,0,0,1,0,2,0,0,0,1,0,UTAH ST,UTAH ST,3,59.7,,,,,,
146524,David Gusta,DI,0,0,,2026,341,,58.7,65.3,D60,0,0,1,0,6,0,0,0,1,0,WASH STATE,WASH STATE,7,58.8,,,,,,
146529,Andrew Edson,ED,0,0,,2025,341,,60,65.8,D95,0,0,1,0,6,0,0,5,1,0,WASH STATE,WASH STATE,12,59.6,,,,,,
146532,Nick Haberer,P,0,0,,2026,341,,60,67.3,S38,0,0,1,0,0,0,0,5,0,0,WASH STATE,WASH STATE,5,,,,,,,63.8
146536,Avante Dickerson,CB,0,0,,2026,329,,60,64.3,D17,0,0,1,0,0,0,0,0,1,0,UTAH ST,UTAH ST,1,,,,,,,
146538,Bram Walden,T,0,0,,2025,110,,61.2,67.4,75,0,0,1,4,0,0,0,0,0,0,ARIZONA ST,ARIZONA ST,4,,60,,,,,
146540,Charlie Pickard,C,0,0,,2026,264,,61.1,64.6,70,0,0,1,4,0,0,0,4,0,0,OREGON,OREGON,8,,60,,,,,
146549,Jabril McNeill,ED,0,0,,2026,318,,60,64.6,D53,0,0,1,0,1,0,5,0,0,0,TROY,TROY,6,59.8,,,,,,
146551,Jaylin Davies,CB,0,0,,2027,324,,60.2,65,D06,0,0,1,0,2,0,0,0,0,0,UCLA,UCLA,2,60,,,,,,
146552,Jeffrey Bassa,LB,0,0,2025,2025,264,,60.6,67.4,D02,0,0,1,0,1,0,4,0,0,0,OREGON,OREGON,5,60,,,,,,
146553,Jonah Miller,G,0,0,,2027,331,,61.7,64.4,78,0,0,1,8,0,0,0,0,0,0,UTSA,UTSA,8,,60,,,,,
146557,Keith Brown,LB,0,0,,2027,341,,61,68.3,D21,0,0,1,0,0,6,7,5,3,0,WASH STATE,WASH STATE,21,,,,,,,
146559,Luke Basso,LS,0,0,2026,2026,264,,65.3,63.2,S43,0,0,1,4,0,0,0,4,0,0,OREGON,OREGON,8,,60,80.2,,,,
146561,Moliki Matavao,TE,0,0,2025,2025,324,,57.1,64,88,0,0,1,0,0,0,6,0,0,0,UCLA,UCLA,6,,,,,,,
146576,Charlie Skehan,TE,0,0,,2026,201,,60.9,61.2,44,0,0,1,2,0,0,0,0,0,0,KENT STATE,KENT STATE,2,,60,67.6,,,,
146586,James Burnip,P,0,0,2025,2025,103,,60.9,63.5,S86,0,0,1,8,0,0,0,2,0,0,ALABAMA,ALABAMA,10,,60,,,,,59.3
146587,Ja'Corey Brooks,WR,0,0,2025,2025,210,,60.1,63.5,01,0,0,1,0,0,0,7,0,4,0,LOUISVILLE,LOUISVILLE,11,,,,63.2,58.5,,
146594,Robbie Ouzts,TE,0,0,2025,2025,103,,61.5,68.3,45,0,0,1,7,0,0,2,2,0,0,ALABAMA,ALABAMA,11,,60,,,,,
146608,Deontae Lawson,LB,0,0,2026,2026,103,,60,61.1,D00,0,0,1,0,1,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,
146609,Ian Jackson,LB,0,0,,2026,331,,62,66.6,D24,0,0,1,0,0,9,0,0,3,0,UTSA,UTSA,12,,,,,,,
146613,Colin Bryant,LB,0,0,,2026,289,,62.5,71.6,D45,0,0,1,0,0,6,7,1,2,0,S CAROLINA,S CAROLINA,16,,,,,,,
146615,Anquin Barnes Jr.,DI,0,0,2026,2026,143,,59.8,62.4,D92,0,0,1,0,1,0,0,0,0,0,COLORADO,COLORADO,1,59.6,,,,,,
146617,Tim Keenan III,DI,0,0,2026,2026,103,,60,61.8,D96,0,0,1,0,1,0,0,0,0,0,ALABAMA,ALABAMA,1,59.7,,,,,,
146618,Kneeland Hibbett,LS,0,0,2025,2025,103,,64.5,62.7,S48,0,0,1,7,0,0,0,2,0,0,ALABAMA,ALABAMA,9,,64.9,76.6,,,,
146620,Reid Schuback,K,0,0,,2026,103,,60,61.7,S97,0,0,1,1,0,0,0,0,0,0,ALABAMA,ALABAMA,1,,,,,,60,
146623,Jalen Williams,DI,0,0,,2025,296,,59.2,64.7,D96,0,0,1,0,5,0,0,0,1,0,SO MISS,SO MISS,6,58.8,,,,,,
146627,Bryce Stephens,WR,0,0,,2025,111,,59.5,67.1,14,0,0,1,0,0,0,0,4,0,0,ARKANSAS,ARKANSAS,4,,,,,,,
146628,Landon Rogers,WR,0,0,,2026,325,,63.2,70.1,15,0,0,1,0,0,0,0,0,5,0,UNLV,UNLV,5,,,,,,,
146634,Josh Street,T,0,0,,2025,111,,60.9,63.4,67,0,0,1,2,0,0,0,6,0,0,ARKANSAS,ARKANSAS,8,,60,,,,,
146636,Keuan Parker,CB,0,0,,2026,320,,60.4,65.6,D05,0,0,1,0,4,0,0,0,0,0,TULSA,TULSA,4,60,,,,,,
146643,Jayden Johnson,S,0,0,,2025,111,,45.3,65.1,D08,0,0,1,0,0,3,5,0,0,0,ARKANSAS,ARKANSAS,8,,,,,,,
146644,Cameron Ball,DI,0,0,2026,2026,111,,59.5,65,D05,0,0,1,2,4,0,0,0,1,0,ARKANSAS,ARKANSAS,7,58.7,60,,,,,
146648,Patrick Foley,P,0,0,,2026,321,,60.5,66.8,S27,0,0,1,2,0,0,0,4,0,0,UAB,UAB,6,,60,,,,,62.1
146658,Garrison Walker,DI,0,0,,2025,241,,61,67.2,D96,0,0,1,0,5,0,0,0,4,0,NEW MEXICO,NEW MEXICO,9,59.1,,,,,,
146662,Jarquez Hunter,HB,0,0,2025,2025,115,,62.5,65.8,27,0,0,1,0,0,9,0,0,0,0,AUBURN,AUBURN,9,,,,,,,
146664,Landen King,TE,0,0,,2026,328,,60.3,67.3,82,0,0,1,0,0,0,8,0,0,0,UTAH,UTAH,8,,,,,59.9,,
146665,Sean Jackson,HB,0,0,,2026,115,,62.9,64,44,0,0,1,8,0,0,3,0,0,0,AUBURN,AUBURN,11,,66.3,70.8,,,,
146679,Ian Mathews,ED,0,0,,2026,175,,61,65.8,D46,0,0,1,4,5,0,0,0,2,0,GA STATE,GA STATE,11,59.3,60,,,,,
146685,Diwun Black,ED,0,0,2025,2025,306,,59.9,66,D34,0,0,1,0,1,0,0,4,1,0,TEMPLE,TEMPLE,6,60,,,,,,
146692,Austin Barber,T,0,0,2026,2026,163,,61.5,67.9,58,0,0,1,5,0,0,0,0,0,0,FLORIDA,FLORIDA,5,,60,,,,,
146698,Nick Elksnis,TE,0,0,,2026,289,,60,65.4,84,0,0,1,0,0,0,1,0,0,0,S CAROLINA,S CAROLINA,1,,,,,,,
146700,Donovan McMillon,S,0,0,2025,2025,268,,59.9,62.4,D03,0,0,1,0,4,0,0,1,0,0,PITTSBURGH,PITTSBURGH,5,60.1,,,,,,
146701,Scooby Williams,LB,0,0,2026,2026,312,,60,61.1,D00,0,0,1,0,1,0,0,0,0,0,TEXAS A&M,TEXAS A&M,1,60,,,,,,
146705,Jordan Young,CB,0,0,,2026,138,,60.8,66.2,D01,0,0,1,0,5,0,0,0,0,0,CINCINNATI,CINCINNATI,5,60,,,,,,
146707,Chief Borders,ED,0,0,,2026,268,,61.4,73.5,D14,0,0,1,0,4,0,5,0,1,0,PITTSBURGH,PITTSBURGH,10,60,,,,,,
146708,Chris Thomas,DI,0,0,,2026,214,,60,64.6,D07,0,0,1,0,2,0,0,0,1,0,MARSHALL,MARSHALL,3,59.2,,,,,,
146710,Rocco Underwood,LS,0,0,2026,2026,163,,65.4,63.5,S42,0,0,1,5,0,0,0,4,0,0,FLORIDA,FLORIDA,9,,61.6,80,,,,
146714,Jackson Meeks,WR,0,0,2025,2025,304,,59.7,64.9,07,0,0,1,0,0,0,0,2,0,0,SYRACUSE,SYRACUSE,2,,,,,,,
146716,Dylan Fairchild,G,0,0,2025,2025,173,,61.6,62.1,53,0,0,1,5,0,0,0,0,0,0,GEORGIA,GEORGIA,5,,60.8,,,,,
146720,Nyland Green,CB,0,0,,2026,273,,60.4,65.6,D02,0,0,1,0,4,0,0,0,0,0,PURDUE,PURDUE,4,60,,,,,,
146724,Xavian Sorey Jr.,LB,0,0,2026,2026,111,,60,64.2,D10,0,0,1,0,0,0,0,0,1,0,ARKANSAS,ARKANSAS,1,,,,,,,
146725,Smael Mondon Jr.,LB,0,0,2025,2025,173,,46,66.2,D02,1,0,1,0,0,0,0,4,2,0,GEORGIA,GEORGIA,6,,,,,,,
146728,Chaz Chambliss,ED,0,0,2025,2025,173,,57.7,68.1,D32,0,0,1,5,3,0,4,4,5,0,GEORGIA,GEORGIA,21,60.1,60,,,,,
146735,Devonte Ross,WR,0,0,2026,2026,318,,60.1,63.2,07,0,0,1,0,0,0,5,0,3,0,TROY,TROY,8,,,,63.7,58.8,,
146741,Jager Burton,G,0,0,2026,2026,202,,62.4,68.4,62,0,0,1,8,0,0,0,0,0,0,KENTUCKY,KENTUCKY,8,,63.4,,,,,
146742,David Wohlabaugh Jr.,T,0,0,,2026,304,,61.1,63.9,79,0,0,1,5,0,0,0,0,0,0,SYRACUSE,SYRACUSE,5,,60,,,,,
146743,Jordan Dingle,TE,0,0,,2026,202,,60.5,64.2,85,0,0,1,0,0,0,3,0,0,0,KENTUCKY,KENTUCKY,3,,,,,,,
146745,Jordan Lovett,S,0,0,,2026,202,,60.6,65.4,D25,0,0,1,0,0,4,0,1,0,0,KENTUCKY,KENTUCKY,5,,,,,,,
146753,Jamarius Dinkins,DI,0,0,,2026,273,,59.9,63.1,D55,0,0,1,0,2,0,0,0,0,0,PURDUE,PURDUE,2,59.8,,,,,,
146754,Wilson Berry,P,0,0,,2028,202,,60.7,60.7,S93,0,0,1,8,0,0,0,0,0,0,KENTUCKY,KENTUCKY,8,,60,,,,,
146767,Kimo Makane'ole,DI,0,0,,2026,211,,61.7,66.8,D56,0,0,1,5,0,0,0,0,0,0,LSU,LSU,5,,60.3,,,,,
146776,Sage Ryan,S,0,0,,2026,211,,60,61.9,D03,0,0,1,0,4,0,0,0,0,0,LSU,LSU,4,59.9,,,,,,
146780,Greg Penn III,LB,0,0,,2025,211,,61.2,64.6,D18,0,0,1,0,5,0,0,0,2,0,LSU,LSU,7,60.1,,,,,,
146782,Sai'vion Jones,ED,0,0,2025,2025,211,,61.3,65.6,D35,0,0,1,5,5,0,0,2,2,0,LSU,LSU,14,59.5,60,,,,,
146784,Landon Jackson,ED,0,0,2025,2025,111,,59.9,64.3,D40,0,0,1,2,4,0,0,0,1,0,ARKANSAS,ARKANSAS,7,59,60,,,,,
146794,Derrick Davis Jr.,HB,0,0,,2027,268,,59.9,65.7,34,0,0,1,0,0,0,5,0,0,0,PITTSBURGH,PITTSBURGH,5,,,,,,,
146795,Bryce Langston,DI,0,0,,2026,165,,59.8,62.4,D07,0,0,1,0,1,0,0,0,0,0,FAU,FAU,1,59.6,,,,,,
146796,Peyton Todd,P,0,0,,2026,211,,60.4,60.5,S38,0,0,1,5,0,0,0,0,0,0,LSU,LSU,5,,60,,,,,
146823,Tysheem Johnson,S,0,0,2025,2025,264,,65.7,67.2,D00,0,0,1,0,3,4,0,4,0,1,OREGON,OREGON,11,60,,,,,,
146825,Demarko Williams,S,0,0,,2026,346,,60.6,64.2,D07,0,0,1,0,5,0,0,2,2,0,W KENTUCKY,W KENTUCKY,9,60,,,,,,
146827,Kyndrich Breedlove,CB,0,0,,2026,273,,60.4,67.2,D10,0,0,1,0,6,1,0,2,0,0,PURDUE,PURDUE,9,59.8,,,,,,
146828,Elijah Sabbatini,S,0,0,,2027,296,,50.5,65.8,D03,1,0,1,0,5,2,9,0,1,0,SO MISS,SO MISS,17,59.8,,,,,,
146843,Simeon Price,HB,0,0,,2027,141,,59.8,66.3,21,0,0,1,0,0,0,7,0,0,0,COAST CAR,COAST CAR,7,,,,,,,
146857,Will Hardrick,CB,0,0,,2027,221,,61.6,69.5,D03,0,0,1,0,2,0,0,0,5,0,MIAMI OH,MIAMI OH,7,60,,,,,,
146859,Eldric Griffin,S,0,0,,2026,206,,80.3,69.3,D02,0,0,1,0,2,5,6,0,0,0,LIBERTY,LIBERTY,13,60,,,,,,
146864,Marshall Nichols,P,0,0,,2026,325,,60.9,65.3,S90,0,0,1,7,0,0,0,4,0,0,UNLV,UNLV,11,,60,,,,,60.6
146865,Rex Robich,LS,0,0,,2026,346,,61.6,63.5,S55,0,0,1,1,0,0,0,5,0,0,W KENTUCKY,W KENTUCKY,6,,60,65.3,,,,
146872,Dominic Lovett,WR,0,0,2025,2025,173,,53,66.6,06,0,0,1,0,0,0,0,3,0,0,GEORGIA,GEORGIA,3,,,,,,,
146874,B.J. Harris,HB,0,0,,2026,134,,62.2,71,28,0,0,1,0,0,0,0,0,4,0,C MICHIGAN,C MICHIGAN,4,,,,,,,
146885,Daylan Carnell,S,0,0,2026,2026,229,,60,61.8,D13,0,0,1,0,4,0,0,0,0,0,MISSOURI,MISSOURI,4,59.9,,,,,,
146889,Zachary Lovett,LB,0,0,,2026,193,,62.1,65.8,D00,0,0,1,0,0,7,0,0,0,0,IOWA STATE,IOWA STATE,7,,,,,,,
146892,Darius Jackson,S,0,0,,2027,314,,61.4,68.3,D05,0,0,1,0,0,7,0,0,0,0,TEXAS ST,TEXAS ST,7,,,,,,,
146893,Arden Walker,ED,0,0,2026,2026,143,,59.2,66.6,D53,0,0,1,0,1,0,0,5,0,0,COLORADO,COLORADO,6,59.7,,,,,,
146895,Jon Jones,DI,0,0,,2026,331,,60,61.8,D35,0,0,1,0,1,0,0,0,0,0,UTSA,UTSA,1,59.7,,,,,,
146897,Jack Stonehouse,P,0,0,2026,2026,304,,60.8,63.7,S41,0,0,1,7,0,0,0,2,0,0,SYRACUSE,SYRACUSE,9,,60,,,,,60.9
146901,Debo Williams,LB,0,0,,2025,289,,60.1,65.9,D00,0,0,1,0,5,0,0,0,0,0,S CAROLINA,S CAROLINA,5,59.6,,,,,,
146905,King-Demenian Ford,S,0,0,,2025,289,,53.2,67.8,D27,0,0,1,0,5,6,7,1,2,0,S CAROLINA,S CAROLINA,21,59.8,,,,,,
146909,Juju McDowell,HB,0,0,,2025,289,,38.5,65.1,00,0,0,1,0,0,6,7,0,2,0,S CAROLINA,S CAROLINA,15,,,,61,58,,
146913,O'Mega Blake,WR,0,0,,2026,136,,60,64.4,09,0,0,1,0,0,0,0,1,0,0,CHARLOTTE,CHARLOTTE,1,,,,,,,
146917,JonDarius Morgan,T,0,0,2026,2026,321,,60.1,66.1,70,0,0,1,2,0,0,0,0,0,0,UAB,UAB,2,,60,,,,,
146919,Kolbe Fields,LB,0,0,,2027,208,,60,61.1,D10,0,0,1,0,1,0,0,0,0,0,LA TECH,LA TECH,1,60,,,,,,
146922,Ronnie Porter,LB,0,0,,2026,289,,51.4,69.1,D41,0,0,1,0,0,6,7,1,2,0,S CAROLINA,S CAROLINA,16,,,,,,,
146924,Andrew Colasurdo,LB,0,0,,2026,289,,60,63.9,D28,0,0,1,0,0,0,0,1,0,0,S CAROLINA,S CAROLINA,1,,,,,,,
146925,T.J. Sanders,DI,0,0,2025,2025,289,,59.4,63.5,D90,0,0,1,0,3,0,0,0,0,0,S CAROLINA,S CAROLINA,3,59.3,,,,,,
146944,Christian Charles,S,0,0,,2026,307,,67.1,64.5,D14,0,0,1,0,2,0,0,0,3,0,TENNESSEE,TENNESSEE,5,60,,,,,,
146945,De'Shawn Rucker,CB,0,0,2026,2026,327,,41.3,67.9,D22,1,0,1,0,2,3,0,1,6,0,USF,USF,12,60,,,,,,
146947,Jerrod Gentry,S,0,0,,2026,126,,43.3,67.8,D29,0,0,1,0,0,7,8,0,0,0,BUFFALO,BUFFALO,15,,,,,,,
146950,Amari McNeill,DI,0,0,2026,2026,143,,60.6,66.9,D88,0,0,1,0,2,0,0,0,2,0,COLORADO,COLORADO,4,59.3,,,,,,
146977,Marcus Bradley,ED,0,0,,2026,113,,59.8,62.4,D01,0,0,1,0,1,0,0,0,0,0,ARK STATE,ARK STATE,1,59.6,,,,,,
146981,Connor Able,LS,0,0,,2026,312,,60,60.8,S49,0,0,1,1,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,1,,60,66,,,,
146983,Randy Bond,K,0,0,,2026,312,,60,63.5,S47,0,0,1,5,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,5,,,,,,66.3,
146984,Blake Bost,QB,0,0,,2025,312,,60,62.1,14,0,0,1,0,0,1,0,0,0,0,TEXAS A&M,TEXAS A&M,1,,,,,,,
146990,Dametrious Crownover,T,0,0,2026,2026,312,,61.4,67.4,78,0,0,1,5,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,5,,60,,,,,
146992,Reuben Fatheree II,T,0,0,,2026,312,,61,63,76,0,0,1,5,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,5,,60,,,,,
146994,Bryce Foster,C,0,0,,2026,198,,59.6,63.1,61,0,0,1,3,0,0,0,1,0,0,KANSAS,KANSAS,4,,60,,,,,
146996,Fernando Garza III,TE,0,0,,2026,281,,60.2,64.6,89,0,0,1,3,0,0,4,0,0,0,SM HOUSTON,SM HOUSTON,7,,60,,,,,
146997,Jardin Gilbert,S,0,0,,2027,211,,60.9,62.3,D02,0,0,1,0,5,0,0,0,2,0,LSU,LSU,7,60.1,,,,,,
146998,Deuce Harmon,CB,0,0,,2026,287,,60.8,67.6,D07,0,0,1,0,3,0,0,0,2,0,SMU,SMU,5,59.8,,,,,,
147001,Elijah Jeudy,DI,0,0,,2026,238,,58.8,64.5,D16,0,0,1,0,5,0,0,0,0,0,NEBRASKA,NEBRASKA,5,58.8,,,,,,
147007,Drey Norwood,CB,0,0,2026,2026,229,,60.4,65.7,D12,0,0,1,0,4,0,0,0,0,0,MISSOURI,MISSOURI,4,60,,,,,,
147009,Albert Regis,DI,0,0,2026,2026,312,,60.1,62.7,D17,0,0,1,0,1,0,0,2,0,0,TEXAS A&M,TEXAS A&M,3,59.8,,,,,,
147015,Caleb Surber,CB,0,0,,2026,312,,60,64.6,D31,0,0,1,0,0,1,0,0,0,0,TEXAS A&M,TEXAS A&M,1,,,,,,,
147018,Matthew Wykoff,G,0,0,,2026,130,,61.4,66.3,74,0,0,1,4,0,0,0,0,0,0,CAL,CAL,4,,60,,,,,
147019,Trey Zuhn III,T,0,0,2026,2026,312,,61.5,67.9,60,0,0,1,5,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,5,,60,,,,,
147045,Emmanual Stevenson,TE,0,0,,2025,113,,60,60.2,12,0,0,1,1,0,0,0,0,0,0,ARK STATE,ARK STATE,1,,60,,,,,
147050,Reagan Ealy,WR,0,0,,2025,113,,59.9,65.7,15,0,0,1,0,0,0,5,0,0,0,ARK STATE,ARK STATE,5,,,,,,,
147054,Noah Smith,T,0,0,,2026,113,,61,62.9,65,0,0,1,5,0,0,0,0,0,0,ARK STATE,ARK STATE,5,,60,,,,,
147056,Mehki Butler,G,0,0,2025,2025,113,,61.6,62.1,71,0,0,1,5,0,0,0,0,0,0,ARK STATE,ARK STATE,5,,60.8,,,,,
147066,Justin Parks,LB,0,0,,2025,113,,60.8,66.3,D29,0,0,1,0,4,0,0,5,3,0,ARK STATE,ARK STATE,12,60.1,,,,,,
147068,Cam Jeffery,LB,0,0,,2025,113,,71.3,68.1,D33,0,0,1,0,0,6,5,5,0,1,ARK STATE,ARK STATE,16,,,,,,,
147069,Andrew Agapos,LB,0,0,,2026,113,,61.3,66.5,D30,0,0,1,0,0,6,5,0,1,0,ARK STATE,ARK STATE,12,,,,,,,
147074,Tim Hardiman,DI,0,0,,2026,113,,60.7,65.2,D90,0,0,1,0,2,0,0,0,2,0,ARK STATE,ARK STATE,4,59.5,,,,,,
147078,Shai Kochav,LS,0,0,,2026,210,,65.4,63.2,S48,0,0,1,5,0,0,0,4,0,0,LOUISVILLE,LOUISVILLE,9,,61.6,80,,,,
147087,Anthony Walton,G,0,0,,2026,141,,61.4,66.3,73,0,0,1,4,0,0,0,0,0,0,COAST CAR,COAST CAR,4,,60,,,,,
147090,Jameson Tucker,WR,1,0,,2026,141,,73.4,67.5,08,0,0,1,0,0,0,0,4,3,0,COAST CAR,COAST CAR,7,,,,,,,
147094,Tobias Fletcher,S,0,0,,2025,141,,60.1,62.2,D04,0,0,1,0,5,0,0,0,0,0,COAST CAR,COAST CAR,5,60,,,,,,
147099,Joah Cash,ED,1,0,,2026,141,,67,67.7,D36,0,0,1,0,0,4,0,0,3,0,COAST CAR,COAST CAR,7,,,,,,,
147100,Tre Pinkney,LB,0,0,,2026,296,,61,64.5,D17,0,0,1,0,4,2,0,0,1,0,SO MISS,SO MISS,7,59.9,,,,,,
147104,Liam Gray,K,0,0,,2025,141,71.5,60,67.8,S31,0,0,1,0,0,4,0,0,0,2,COAST CAR,COAST CAR,4,,,,,,,
147105,Kade Hensley,K,0,0,,2026,141,,60,63.3,S25,0,0,1,4,0,0,0,0,0,0,COAST CAR,COAST CAR,4,,,,,,64.6,
147107,Mack West,P,0,0,,2026,141,,60.3,60.5,S95,0,0,1,4,0,0,0,0,0,0,COAST CAR,COAST CAR,4,,60,,,,,
147115,Seaburn Hines,T,0,0,,2026,200,,61.4,62,55,0,0,1,4,0,0,0,0,0,0,KENNESAW,KENNESAW,4,,60,,,,,
147118,Caleb Cook,G,0,0,,2027,174,,61.4,62,78,0,0,1,4,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,4,,60,,,,,
147120,Evan Lester,TE,0,0,,2025,174,,45.1,67.2,87,0,0,1,4,0,5,5,3,1,1,GA SOUTHRN,GA SOUTHRN,18,,60,,,,,
147125,Isaac Walker,ED,0,0,,2026,174,,60.5,64.1,D07,0,0,1,0,3,0,0,0,1,0,GA SOUTHRN,GA SOUTHRN,4,59.8,,,,,,
147127,Mike Edwards III,LB,0,0,,2025,156,,59.4,66,D10,0,0,1,0,0,0,0,4,0,0,E CAROLINA,E CAROLINA,4,,,,,,,
147130,Davion Rhodes,ED,0,0,,2027,174,,60,64.1,D91,0,0,1,0,3,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,3,59.8,,,,,,
147144,Terrence Williams,LB,1,0,,2026,207,,64.7,69.3,D06,0,0,1,0,1,6,4,2,3,0,LA LAFAYET,LA LAFAYET,16,60,,,,,,
147151,Mackey Maillho,T,0,0,,2026,207,,61.4,66.3,79,0,0,1,4,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,4,,60,,,,,
147152,George Jackson,T,0,0,,2027,207,,61.2,67.5,71,0,0,1,4,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,4,,60,,,,,
147153,Kamryn Waites,G,0,0,,2026,163,,61.6,62.1,75,0,0,1,5,0,0,0,0,0,0,FLORIDA,FLORIDA,5,,60.8,,,,,
147155,Robert Williams,WR,0,0,,2026,207,,60,61.2,15,0,0,1,0,0,0,1,0,0,0,LA LAFAYET,LA LAFAYET,1,,,,,61.8,,
147158,K.C. Ossai,LB,0,0,2025,2025,207,,60.8,63.8,D08,0,0,1,0,3,1,0,0,1,0,LA LAFAYET,LA LAFAYET,5,60,,,,,,
147159,Tyrone Lewis Jr.,S,0,0,,2025,207,,60.3,63.5,D03,0,0,1,0,4,0,0,0,1,0,LA LAFAYET,LA LAFAYET,5,59.8,,,,,,
147161,Jalen Clark,S,0,0,,2026,207,,60,61.5,D20,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,60,,,,,,
147162,Key'Savalyn Barnes,S,0,0,,2026,207,,65.5,67.4,D27,0,1,1,0,2,5,0,0,3,0,LA LAFAYET,LA LAFAYET,10,60,,,,,,
147163,Kendre' Gant,LB,0,0,,2025,182,,60.8,63.9,D00,0,0,1,0,1,2,0,0,0,0,HOUSTON,HOUSTON,3,60,,,,,,
147164,Cameron Whitfield,ED,0,0,,2026,207,,59.9,63.9,D19,0,0,1,0,3,0,0,0,1,0,LA LAFAYET,LA LAFAYET,4,59.3,,,,,,
147166,Jake St. Andre,LB,0,0,,2027,207,,76.2,69.8,D44,0,0,1,0,0,6,4,2,3,1,LA LAFAYET,LA LAFAYET,15,,,,,,,
147169,Justin Agu,CB,0,0,,2027,207,,60.6,66.6,D26,0,0,1,0,3,0,0,0,1,0,LA LAFAYET,LA LAFAYET,4,60,,,,,,
147173,Hunter Sims,LS,0,0,,2026,207,,53.1,61.6,S40,0,0,1,4,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,4,,60,8.2,,,,
147180,Peyton Dunn,G,0,0,,2026,182,,60,60.6,66,0,0,1,1,0,0,0,0,0,0,HOUSTON,HOUSTON,1,,60,,,,,
147197,Andrew Wells,LS,0,0,,2026,209,,61.3,60.3,S33,0,0,1,2,0,0,0,0,0,0,LA MONROE,LA MONROE,2,,60,75.6,,,,
147206,Reid Gavin,G,0,0,,2026,288,,61.4,66.3,74,0,0,1,4,0,0,0,0,0,0,S ALABAMA,S ALABAMA,4,,60,,,,,
147218,Ed Smith IV,DI,0,0,,2027,288,,60.2,64.3,D45,0,0,1,0,1,0,0,0,1,0,S ALABAMA,S ALABAMA,2,59.6,,,,,,
147220,Cole Daniels,DI,0,0,,2026,263,,60.2,61.8,D99,0,0,1,0,0,0,0,3,0,0,DOMINION,DOMINION,3,,,,,,,
147222,Ashtyn Hawkins,WR,0,0,,2026,118,,60,62.2,06,0,0,1,0,0,0,1,0,0,0,BAYLOR,BAYLOR,1,,,,,61.8,,
147243,Mason Shipley,K,0,0,2026,2026,314,,60,64.1,S36,0,0,1,8,0,0,0,0,0,0,TEXAS ST,TEXAS ST,8,,,,,,55.9,
147247,Peyton Higgins,WR,0,0,,2026,318,,59.6,66.8,02,0,0,1,0,0,0,5,2,0,0,TROY,TROY,7,,,,,,,
147252,Damien Taylor,HB,0,0,,2026,318,,66.2,64.6,03,0,0,1,0,0,0,0,2,0,0,TROY,TROY,2,,,,,,,
147264,Caleb Ransaw,S,0,0,2025,2025,319,,59.7,64.9,D07,0,0,1,0,0,0,0,4,1,0,TULANE,TULANE,5,,,,,,,
147266,John Butler,S,0,0,,2026,318,,66.8,69.5,D27,0,0,1,0,0,5,5,0,3,0,TROY,TROY,13,,,,,,,
147269,Phillip Lee,ED,0,0,,2026,318,,59.8,63.1,D01,0,0,1,0,3,0,0,0,0,0,TROY,TROY,3,59.6,,,,,,
147271,Jordan Stringer,LB,0,0,,2026,318,,60.1,63.1,D07,0,0,1,0,4,0,0,0,0,0,TROY,TROY,4,59.9,,,,,,
147274,Julian Peterson,DI,0,0,,2026,318,,59.6,63.5,D99,0,0,1,0,2,0,0,2,0,0,TROY,TROY,4,59.3,,,,,,
147275,Scott Taylor Renfroe,K,0,0,,2026,318,,60,63.5,S40,0,0,1,5,0,0,0,0,0,0,TROY,TROY,5,,,,,,51,
147276,Zach Long,K,0,0,,2026,122,55.6,60.3,67.9,S46,0,0,1,5,0,6,0,0,0,0,BOWL GREEN,BOWL GREEN,11,,,,,,69.7,
147285,Tylon Dunlap,DI,0,0,,2026,200,,60.4,64.6,D50,0,0,1,0,3,0,0,0,1,0,KENNESAW,KENNESAW,4,59.6,,,,,,
