playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter
162457,TJ Harden,HB,0,0,2026,2026,324,,60,64.1,25,0,0,1,0,0,0,1,1,0,0,UCLA,UCLA,2,,,,,,,
162460,Jadyn Marshall,CB,0,0,,2027,324,,60.4,65.5,D18,0,0,1,0,0,2,0,1,1,0,UCLA,UCLA,4,,,,,,,
162462,Jack Pedersen,TE,0,0,,2027,324,,60,63.3,28,0,0,1,0,0,0,0,1,0,0,UCLA,UCLA,1,,,,,,,
162464,Niki Prongos,T,0,0,,2027,324,,59.7,68.5,66,0,0,1,3,0,0,0,1,0,0,UCLA,UCLA,4,60,,,,,,
162465,Kamari Ramsey,S,0,0,2026,2026,326,,59.3,66.3,D07,0,0,1,0,2,0,0,5,0,0,USC,USC,7,,60,,,,,
162467,Carsen Ryan,TE,0,0,2026,2026,328,,60.2,63.5,85,0,0,1,1,0,0,4,0,0,0,UTAH,UTAH,5,60,,,,,,
162469,Croix Stewart,S,0,0,,2028,324,,61.8,66.9,D22,0,0,1,0,1,5,0,0,1,0,UCLA,UCLA,7,,60,,,,,
162470,Jalen Woods,LB,0,0,,2028,324,,61.9,69.1,D17,0,0,1,0,0,6,6,1,0,0,UCLA,UCLA,13,,,,,,,
162471,Sam Yoon,C,0,0,,2028,324,,60,63.3,64,0,0,1,0,0,0,0,1,0,0,UCLA,UCLA,1,,,,,,,
162488,Austin Harnetiaux,LB,0,0,,2027,239,,59.8,68.9,D44,0,0,1,0,0,4,5,4,1,0,NEVADA,NEVADA,14,,,,,,,
162505,Jamaree Caldwell,DI,0,0,2025,2025,264,,59.9,64.1,D90,0,0,1,0,0,0,0,0,1,0,OREGON,OREGON,1,,,,,,,
162509,Darson Herman,TE,0,0,,2027,251,,61.3,61.5,86,0,0,1,6,0,0,0,0,0,0,N TEXAS,N TEXAS,6,60,,,,,,
162510,A.J. Holmes Jr.,DI,0,0,,2027,182,,58.5,64.6,D18,0,0,1,0,7,0,0,0,0,0,HOUSTON,HOUSTON,7,,58.6,,,,,
162516,Cavan Tuley,ED,0,0,,2028,182,,59.5,66.1,D55,0,0,1,0,0,0,7,2,0,0,HOUSTON,HOUSTON,9,,,,,,,
162519,DJ Bell,CB,0,0,,2027,218,,51.2,68.4,D05,1,0,1,0,3,9,0,0,4,0,MEMPHIS,MEMPHIS,16,,59.8,,,,,
162523,Jamari Hawkins,WR,0,0,,2027,218,,65.5,69.1,19,0,0,1,0,0,9,6,6,4,1,MEMPHIS,MEMPHIS,25,,,,,,,
162525,Marcus Lee Jr.,S,0,0,,2026,218,,62.9,69,D34,0,0,1,0,0,9,6,0,4,0,MEMPHIS,MEMPHIS,19,,,,,,,
162526,Donovan Mathena,LB,0,0,,2027,218,,62.7,71.3,D56,0,0,1,0,0,9,6,6,4,0,MEMPHIS,MEMPHIS,25,,,,,,,
162543,Greyson Crawford,G,0,0,,2026,237,,61.6,63.4,72,0,0,1,8,0,0,0,0,0,0,NAVY,NAVY,8,60,,,,,,
162545,Andrew Duhart,CB,0,0,,2026,237,,60,63.6,D13,0,0,1,0,1,0,0,0,0,0,NAVY,NAVY,1,,60,,,,,
162554,Eli Heidenreich,FB,0,0,2026,2026,237,,59.6,67.6,22,0,0,1,0,0,0,0,5,3,0,NAVY,NAVY,8,,,,,62.2,,
162561,Chreign LaFond,ED,0,0,,2026,237,,61.6,60.7,D91,0,0,1,8,0,0,0,0,0,0,NAVY,NAVY,8,60.9,,,,,,
162567,Kenneth McShan,LB,0,0,,2026,237,,67.8,69.1,D00,0,0,1,0,1,5,4,1,3,1,NAVY,NAVY,14,,60,,,,,
162574,Luke Pirris,ED,0,0,,2026,237,,71.5,66.4,D35,0,0,1,0,3,0,0,6,0,1,NAVY,NAVY,9,,59.5,,,,,
162580,Landon Robinson,DI,0,0,2026,2026,237,,59.7,64.6,D96,0,0,1,0,3,0,0,6,0,0,NAVY,NAVY,9,,59.1,,,,,
162584,Dylan Spelios,ED,0,0,,2026,237,,67.5,65.6,D57,0,0,1,0,0,9,0,1,0,1,NAVY,NAVY,10,,,,,,,
162590,Adam Walker II,S,0,0,,2026,237,,62.2,71.3,D04,0,0,1,0,0,0,4,0,3,0,NAVY,NAVY,7,,,,,,,
162594,Kendall Whiteside,DI,0,0,,2026,237,,59.2,62.7,D98,0,0,1,0,2,0,0,0,0,0,NAVY,NAVY,2,,59.1,,,,,
162602,Chad Elder,DI,0,0,,2026,327,,60.9,64,D96,0,0,1,3,0,0,0,8,0,0,USF,USF,11,60,,,,,,
162609,Eddie Kelly Jr.,ED,0,0,,2026,229,,60,63.6,D97,0,0,1,0,2,0,0,0,0,0,MISSOURI,MISSOURI,2,,59.9,,,,,
162616,Michael Williams II,ED,0,0,,2027,327,,60.2,62.5,D14,0,0,1,0,1,0,0,5,0,0,USF,USF,6,,59.7,,,,,
162618,Elijah Deravil,S,0,0,,2025,306,,56,68.6,D04,0,0,1,0,2,5,0,6,1,0,TEMPLE,TEMPLE,14,,60,,,,,
162622,Jackson Pruitt,G,0,0,,2027,306,,60.8,62.7,54,0,0,1,4,0,0,0,0,0,0,TEMPLE,TEMPLE,4,60,,,,,,
162623,Antwone Santiago,LB,0,0,,2027,306,,61.9,67,D23,0,0,1,0,0,5,3,1,4,0,TEMPLE,TEMPLE,13,,,,,,,
162626,NuNu Campbell,CB,0,0,,2027,320,,61.8,69.5,D13,0,0,1,0,3,0,0,0,6,0,TULSA,TULSA,9,,60,,,,,
162631,Vontroy Malone,ED,0,0,,2027,320,,60.3,64,D32,0,0,1,0,1,0,0,0,1,0,TULSA,TULSA,2,,59.8,,,,,
162633,Tai Newhouse,DI,0,0,,2027,320,,59.4,64.4,D72,0,0,1,2,4,0,0,0,0,0,TULSA,TULSA,6,60,58.9,,,,,
162634,Connor Vaughn,TE,0,0,,2027,320,,60.5,66.1,82,0,0,1,2,0,0,5,0,0,0,TULSA,TULSA,7,60,,,,,,
162635,Devan Williams,WR,0,0,,2028,182,,60,65.2,08,0,0,1,0,0,0,0,0,2,0,HOUSTON,HOUSTON,2,,,,,,,
162638,Jackson Barker,ED,0,0,,2027,156,,60.3,68.1,D34,0,0,1,2,1,5,8,6,3,0,E CAROLINA,E CAROLINA,25,60,59.9,,,,,
162642,Marlon Gunn Jr.,HB,0,0,,2026,156,,57.2,65.9,21,0,0,1,0,0,0,8,0,0,0,E CAROLINA,E CAROLINA,8,,,,,,,
162648,Max Lantzsch,ED,0,0,,2027,241,,60.7,65.8,D98,0,0,1,0,0,0,8,0,3,0,NEW MEXICO,NEW MEXICO,11,,,,,,,
162651,CJ Mims,DI,0,0,,2027,156,,59.8,62.4,D92,0,0,1,0,1,0,0,0,0,0,E CAROLINA,E CAROLINA,1,,59.6,,,,,
162652,Emmanuel Kojo Poku,G,0,0,,2027,156,,60,61.3,60,0,0,1,2,0,0,0,0,0,0,E CAROLINA,E CAROLINA,2,60,,,,,,
162657,Cam Barfield,HB,0,0,,2028,180,,61.1,67.1,09,0,0,1,0,0,2,7,0,2,0,HAWAII,HAWAII,11,,,,,,,
162658,CJ Clinkscales Jr.,CB,0,0,,2027,136,,35.9,26.1,D12,0,1,1,0,0,0,9,0,1,0,CHARLOTTE,CHARLOTTE,10,,,,,,,
162659,Liam Connor,K,0,0,,2026,121,67.8,60,67,S95,0,0,1,3,0,4,0,0,0,0,BOSTON COL,BOSTON COL,7,,,,,,61.8,
162660,Bam Crouch,LB,0,0,,2027,121,,73.6,65.1,D01,0,0,1,0,5,2,0,3,0,1,BOSTON COL,BOSTON COL,10,,60,,,,,
162662,Isaiah Farris,CB,0,0,,2027,121,,60,63.3,D16,0,0,1,0,0,0,0,0,3,0,BOSTON COL,BOSTON COL,3,,,,,62.9,,
162663,Jack Funke,G,0,0,,2027,121,,60.3,61.6,72,0,0,1,3,0,0,0,0,0,0,BOSTON COL,BOSTON COL,3,60,,,,,,
162666,Sione Hala,LB,0,0,,2028,121,,61.5,70.4,D07,0,0,1,0,1,4,0,0,0,0,BOSTON COL,BOSTON COL,5,,60,,,,,
162676,Kwan Williams,DI,0,0,,2026,121,,59.9,64.9,D55,0,0,1,0,6,0,0,0,0,0,BOSTON COL,BOSTON COL,6,,59.6,,,,,
162679,Juan Zabal,LB,0,0,,2027,121,,47.8,69.7,D54,1,0,1,0,0,3,0,0,4,0,BOSTON COL,BOSTON COL,7,,,,,,,
162682,Fletcher Cothran,LB,0,0,,2030,140,,50.4,66,D50,0,0,1,0,0,9,4,0,0,0,CLEMSON,CLEMSON,13,,,,,,,
162685,Michael Mankaka,CB,0,0,,2027,140,,61.3,69.2,D29,0,0,1,0,0,0,0,0,4,0,CLEMSON,CLEMSON,4,,,,,,,
162688,Chapman Pendergrass,G,0,0,,2030,140,,60.1,62,65,0,0,1,0,0,0,0,2,0,0,CLEMSON,CLEMSON,2,,,,,,,
162699,Brian Parker II,T,0,0,2026,2026,154,,61.3,65.7,53,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,60,,,,,,
162701,Todd Pelino,K,0,0,,2026,154,,60,63.5,S29,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,,,,,,71.5,
162704,Wesley Williams,ED,0,0,2026,2026,154,,59.6,64,D97,0,0,1,0,4,0,0,0,0,0,DUKE,DUKE,4,,59.4,,,,,
162705,George Wright,S,0,0,,2026,154,,62.4,70.6,D32,0,0,1,0,0,0,0,0,4,0,DUKE,DUKE,4,,,,,,,
162712,Ben Hollerbach,CB,0,0,,2027,176,,60,65.3,D26,0,0,1,0,0,0,6,0,0,0,GA TECH,GA TECH,6,,,,,,,
162732,Anez Cooper,G,0,0,2026,2026,220,,62.2,62.4,73,0,0,1,8,0,0,0,0,0,0,MIAMI FL,MIAMI FL,8,64,,,,,,
162734,Jaden Harris,S,0,0,,2027,220,,60.1,63,D07,0,0,1,0,7,0,1,0,0,0,MIAMI FL,MIAMI FL,8,,59.9,,,,,
162737,Ahmad Moten Sr.,DI,0,0,,2027,220,,59.2,63.9,D99,0,0,1,0,3,0,0,0,0,0,MIAMI FL,MIAMI FL,3,,59,,,,,
162738,Markeith Williams,S,0,0,,2027,220,,48.2,65.9,D15,1,0,1,0,0,9,0,2,0,0,MIAMI FL,MIAMI FL,11,,,,,,,
162754,Tayon Holloway,CB,0,0,,2027,210,,60.6,67.9,D20,0,0,1,0,1,1,0,2,2,0,LOUISVILLE,LOUISVILLE,6,,59.9,,,,,
162790,Coltin Deery,G,0,0,,2026,305,,61.4,63.4,51,0,0,1,4,0,0,0,8,0,0,TCU,TCU,12,60,,,,,,
162792,Perry Fisher,CB,0,0,,2027,215,,60.6,67,D20,0,0,1,0,6,0,5,0,1,0,MARYLAND,MARYLAND,12,,59.7,,,,,
162794,Preston Howard,TE,0,0,,2027,215,,60.4,62.7,85,0,0,1,1,0,0,0,3,0,0,MARYLAND,MARYLAND,4,60,,,,,,
162798,Shaleak Knotts,WR,0,0,2026,2026,215,,59.9,64.9,04,0,0,1,0,0,0,4,0,0,0,MARYLAND,MARYLAND,4,,,,,,,
162800,Ja'Kavion Nonar,TE,0,0,,2027,165,,60.6,61.7,15,0,0,1,4,0,0,0,0,0,0,FAU,FAU,4,60,,,,,,
162801,Daniel Owens,ED,0,0,,2027,215,,59.8,63,D39,0,0,1,0,2,0,0,0,0,0,MARYLAND,MARYLAND,2,,59.6,,,,,
162803,Lavain Scruggs,S,0,0,,2027,215,,61.7,65.9,D13,0,0,1,0,4,0,0,0,5,0,MARYLAND,MARYLAND,9,,59.9,,,,,
162805,Octavian Smith Jr.,WR,0,0,2026,2026,215,,60.2,66.2,05,0,0,1,0,0,2,5,3,0,0,MARYLAND,MARYLAND,10,,,,58,,,
162807,Kellan Wyatt,ED,0,0,,2027,215,,60.2,64.5,D45,0,0,1,0,4,0,0,3,1,0,MARYLAND,MARYLAND,8,,59.4,,,,,
162815,Andrew Gentry,T,0,0,,2027,222,,60.9,65,75,0,0,1,2,0,0,0,3,0,0,MICHIGAN,MICHIGAN,5,60,,,,,,
162816,Kenneth Grant,DI,0,0,2025,2025,222,,59.3,63.3,D78,0,0,1,0,3,0,0,0,0,0,MICHIGAN,MICHIGAN,3,,59.2,,,,,
162825,Jimmy Rolder,LB,0,0,2026,2026,222,,60,61.1,D30,0,0,1,0,1,0,0,0,0,0,MICHIGAN,MICHIGAN,1,,60,,,,,
162834,Dylan Parrott,DI,0,0,,2028,238,,59.9,64.3,D99,0,0,1,1,2,0,0,3,0,0,NEBRASKA,NEBRASKA,6,60,59.3,,,,,
162836,Braydon Brus,LB,0,0,,2027,256,,59.8,68.5,D33,0,0,1,0,0,3,0,7,0,0,NWESTERN,NWESTERN,10,,,,,,,
162839,Robert Fitzgerald,S,0,0,,2027,256,,59.7,66.4,D06,0,0,1,0,0,0,0,7,2,0,NWESTERN,NWESTERN,9,,,,,,,
162843,Joseph Himon II,HB,0,0,,2027,256,,60,62,06,0,0,1,0,0,0,4,0,0,0,NWESTERN,NWESTERN,4,,,,58.7,,,
162844,Albert Kunickis III,HB,0,0,,2027,256,,60.5,63.1,26,0,0,1,0,0,2,0,0,0,0,NWESTERN,NWESTERN,2,,,,,,,
162846,Deuce McGuire,T,0,0,,2027,256,,60.5,63,73,0,0,1,3,0,0,0,0,0,0,NWESTERN,NWESTERN,3,60,,,,,,
162847,Jack Oyola,CB,0,0,,2027,256,,41.7,64.6,D27,1,0,1,0,0,1,0,0,0,0,NWESTERN,NWESTERN,1,,,,,,,
162851,Evan Smith,CB,0,0,,2027,256,,53.4,68.6,D12,1,0,1,0,0,3,0,6,3,1,NWESTERN,NWESTERN,12,,,,,,,
162852,Kenny Soares Jr.,LB,0,0,,2027,256,,60.3,66,D05,0,0,1,0,2,0,0,0,3,0,NWESTERN,NWESTERN,5,,60.1,,,,,
162854,Braden Turner,CB,0,0,,2027,256,,75,67.7,D09,0,0,1,0,0,0,0,6,0,1,NWESTERN,NWESTERN,6,,,,,,,
162856,Peyton Warford,LS,0,0,,2027,300,,74.3,64,S93,0,0,1,2,0,0,0,8,0,1,STANFORD,STANFORD,10,60,,72.6,,,,
162878,Nic Scourton,ED,0,0,2025,2025,312,,60,62.9,D11,0,0,1,0,2,0,0,0,0,0,TEXAS A&M,TEXAS A&M,2,,59.8,,,,,
162882,Joseph Jefferson II,S,0,0,,2028,273,,61,69.1,D32,0,0,1,0,0,1,6,4,2,0,PURDUE,PURDUE,13,,,,,,,
162884,Max Klare,TE,0,0,2026,2026,273,,60,60.2,86,0,0,1,1,0,0,0,0,0,0,PURDUE,PURDUE,1,60,,,,,,
162887,Hudson Miller,LB,0,0,,2028,273,,60.1,66.3,D40,0,0,1,0,2,1,6,4,2,0,PURDUE,PURDUE,15,,59.9,,,,,
162888,Domanick Moon,LB,0,0,,2027,347,,73.2,69.6,D47,0,0,1,0,0,0,7,0,2,0,W MICHIGAN,W MICHIGAN,9,,,,,,,
162890,Roman Pitre,ED,0,0,,2027,110,,62.8,67.1,D13,0,0,1,0,0,3,0,0,4,0,ARIZONA ST,ARIZONA ST,7,,,,,,,
162894,DJ Allen,ED,0,0,,2028,278,,60.5,64.1,D42,0,0,1,4,1,0,6,0,0,0,RUTGERS,RUTGERS,11,60,59.7,,,,,
162903,Dariel Djabome,LB,0,0,,2026,278,,61.8,76,D28,0,0,1,0,4,1,0,2,1,0,RUTGERS,RUTGERS,8,,60,,,,,
162908,Fitzroy Ledgister,CB,0,0,,2027,278,,61.9,64.5,D18,0,0,1,0,0,6,0,0,0,0,RUTGERS,RUTGERS,6,,,,,,,
162914,Jai Patel,K,0,0,,2028,278,60,60,64.6,S44,0,0,1,4,0,1,0,0,0,0,RUTGERS,RUTGERS,5,,,,,,68.9,
162919,Jordan Walker,ED,0,0,,2027,278,,61.5,76.8,D82,0,0,1,0,2,0,6,0,1,0,RUTGERS,RUTGERS,9,,60.1,,,,,
162922,Zilan Williams,CB,0,0,,2028,278,,60.7,67.4,D15,0,0,1,0,6,0,6,0,1,0,RUTGERS,RUTGERS,13,,59.6,,,,,
162930,Carter Davis,K,0,0,,2026,165,73.4,60,68.1,S36,0,0,1,1,0,5,0,0,0,0,FAU,FAU,6,,,,,,60,
162943,Phillip Houston,T,0,0,,2027,143,,61.2,61.8,54,0,0,1,6,0,0,0,0,0,0,COLORADO,COLORADO,6,60,,,,,,
162949,Jamarrion Solomon,DI,0,0,,2027,166,,59.9,66.4,D51,0,0,1,0,0,0,6,0,1,0,FIU,FIU,7,,,,,,,
162951,Joseph Auzenne,DI,0,0,,2027,306,,59.7,63.1,D98,0,0,1,0,1,0,0,0,0,0,TEMPLE,TEMPLE,1,,59.4,,,,,
162953,Buck Buchanan,P,0,0,,2026,208,73.4,60.3,67.3,S15,0,0,1,7,0,5,0,0,0,0,LA TECH,LA TECH,12,,,,,,65,
162955,Joshua Cobbs,S,0,0,,2026,208,,41.3,25.8,D26,0,1,1,0,0,0,0,6,0,0,LA TECH,LA TECH,6,,,,,,,
162957,Marlion Jackson,WR,0,0,,2027,208,,61.8,65.8,09,0,0,1,0,0,0,0,0,4,0,LA TECH,LA TECH,4,,,,,,,
162959,Nate Jones,WR,0,0,,2025,208,,59.4,69.4,17,0,0,1,0,0,0,5,0,4,0,LA TECH,LA TECH,9,,,,,,,
162960,John Locke Jr.,TE,0,0,,2027,208,,61.6,63.2,87,0,0,1,7,0,0,0,0,0,0,LA TECH,LA TECH,7,60,,,,,,
162966,Jhamal Shelby Jr.,CB,0,0,,2027,208,,67.5,69.8,D04,0,0,1,0,0,5,0,0,4,0,LA TECH,LA TECH,9,,,,,,,
162971,Muaaz Byard,ED,1,0,,2027,224,,68.6,65,D52,0,0,1,0,0,4,0,9,0,0,MIDDLE TN,MIDDLE TN,13,,,,,,,
162973,Trevon Ferrell,CB,0,0,,2027,224,,60.1,63.5,D24,0,0,1,0,0,0,2,0,0,0,MIDDLE TN,MIDDLE TN,2,,,,,,,
162981,Morgan Scott,T,0,0,,2027,224,,60.3,63.4,72,0,0,1,2,0,0,0,0,0,0,MIDDLE TN,MIDDLE TN,2,60,,,,,,
162988,Micah Barnett,TE,0,0,,2026,275,,62.8,69,49,0,0,1,0,0,0,0,0,5,0,RICE,RICE,5,,,,,,,
162989,Brad Baur,T,0,0,,2027,275,,60.1,66.1,74,0,0,1,2,0,0,0,0,0,0,RICE,RICE,2,60,,,,,,
162993,Christian Edgar,S,0,0,,2027,275,,60.9,65.9,D47,0,0,1,0,0,3,0,0,0,0,RICE,RICE,3,,,,,,,
162994,Tyson Flowers,S,0,0,,2027,275,,60.8,68.5,D31,0,0,1,0,4,0,0,5,2,0,RICE,RICE,11,,60,,,,,
162996,Enock Gota,K,0,0,,2027,275,69.1,60,67,S28,0,0,1,0,0,3,0,0,0,0,RICE,RICE,3,,,,,,,
163000,Daveon Hook,S,0,0,,2027,275,,62.8,68.9,D29,0,0,1,0,0,3,0,0,6,0,RICE,RICE,9,,,,,,,
163001,Quinton Jackson,HB,0,0,,2027,275,,60.3,66.6,10,0,0,1,0,0,0,5,1,6,0,RICE,RICE,12,,,,58,,,
163002,Weston Kropp,G,0,0,,2027,275,,60.3,65.4,79,0,0,1,2,0,0,0,0,0,0,RICE,RICE,2,60,,,,,,
163007,Alex Scherle,ED,0,0,,2027,275,,60,60.9,D97,0,0,1,2,0,0,0,0,0,0,RICE,RICE,2,60,,,,,,
163009,Lee Beebe Jr.,HB,0,0,,2027,321,,60,61.6,29,0,0,1,0,0,0,2,0,0,0,UAB,UAB,2,,,,60,,,
163011,AJ Brown,S,1,0,,2027,321,,66.9,69.1,D20,0,0,1,0,1,7,6,1,6,0,UAB,UAB,21,,59.9,,59.9,,,
163027,Michael Moore,LB,0,0,,2026,321,,83.8,65,D15,0,0,1,0,3,0,0,6,3,2,UAB,UAB,12,,60,,,,,
163030,Amier Boyd,CB,0,0,,2027,330,,65.2,68.8,D14,0,0,1,0,3,7,0,6,1,1,UTEP,UTEP,17,,60,,,,,
163031,Torrance Burgess Jr.,HB,0,0,,2028,314,,62.3,71.4,22,0,0,1,0,0,0,0,0,4,0,TEXAS ST,TEXAS ST,4,,,,,,,
163034,Buzz Flabiano,K,0,0,,2029,330,76.1,60.5,68.2,S36,1,0,1,6,0,7,0,0,0,0,UTEP,UTEP,13,,,,,,72.4,
163039,Anthony Brackenridge,LB,0,0,,2026,346,,60,61,D31,0,0,1,0,2,0,0,0,0,0,W KENTUCKY,W KENTUCKY,2,,60,,,,,
163041,Lucas Carneiro,K,0,0,,2027,346,,60,63.5,S17,0,0,1,5,0,0,0,0,0,0,W KENTUCKY,W KENTUCKY,5,,,,,,69.8,
163042,Alexander Ford,S,0,0,,2027,346,,65.4,68.8,D41,0,0,1,0,0,6,0,0,2,0,W KENTUCKY,W KENTUCKY,8,,,,,,,
163045,K.D. Hutchinson,WR,0,0,,2027,346,,60.1,65.2,15,0,0,1,0,0,0,3,0,4,0,W KENTUCKY,W KENTUCKY,7,,,,,63.1,,
163050,Deante McCray,ED,0,0,,2027,346,,60,61.7,D08,0,0,1,0,1,0,0,0,0,0,W KENTUCKY,W KENTUCKY,1,,60,,,,,
163051,Easton Messer,WR,0,0,,2027,346,,59.7,67.4,08,0,0,1,0,0,0,3,5,0,0,W KENTUCKY,W KENTUCKY,8,,,,58.7,,,
163054,Marcus Patterson,ED,0,0,,2027,346,,61.2,65.4,D92,0,0,1,0,1,0,0,5,2,0,W KENTUCKY,W KENTUCKY,8,,60,,,,,
163056,Darius Thomas,LB,0,0,,2027,346,,61.1,66.2,D03,0,0,1,0,4,0,0,0,2,0,W KENTUCKY,W KENTUCKY,6,,59.8,,,,,
163058,Hosea Wheeler,DI,0,0,,2027,346,,92.9,65.2,D00,0,0,1,0,4,0,0,0,2,0,W KENTUCKY,W KENTUCKY,6,,91,,,,,
163060,Trent Zappe,LB,0,0,,2027,346,,60,62.1,D42,0,0,1,0,0,1,0,0,0,0,W KENTUCKY,W KENTUCKY,1,,,,,,,
163073,Noah Perez,K,0,0,,2027,156,62,60,65.5,S43,0,0,1,2,0,2,0,0,0,0,E CAROLINA,E CAROLINA,4,,,,,,60,
163079,Jordan Coleman,S,0,0,,2027,117,,59.9,61.9,D04,0,0,1,0,4,0,0,0,0,0,BALL ST,BALL ST,4,,59.8,,,,,
163081,Dakari Frazier,DI,0,0,,2028,117,,61,68.7,D99,0,0,1,0,0,0,0,0,3,0,BALL ST,BALL ST,3,,,,,,,
163084,Carson Holmer,K,0,0,,2027,117,69.1,60,67,S98,0,0,1,0,0,3,0,0,0,1,BALL ST,BALL ST,3,,,,,,,
163085,Chris Hood,T,0,0,,2027,117,,60.3,65.4,66,0,0,1,2,0,0,0,0,0,0,BALL ST,BALL ST,2,60,,,,,,
163086,Caden Johnson,LB,1,0,,2027,117,,75.9,69.2,D06,0,0,1,0,0,3,6,6,0,1,BALL ST,BALL ST,15,,,,,,,
163091,Nick Munson,WR,0,0,,2028,117,,59.8,66.1,00,0,0,1,0,0,0,6,0,0,0,BALL ST,BALL ST,6,,,,,,,
163092,Dahya Patel,WR,0,0,,2027,117,,60.9,69.9,82,0,0,1,0,0,0,6,0,0,0,BALL ST,BALL ST,6,,,,,,,
163093,Cam Pickett,WR,0,0,,2027,117,,60.8,65.5,07,0,0,1,0,0,0,0,0,3,0,BALL ST,BALL ST,3,,,,,,,
163095,Blair Schonhorst,CB,0,0,,2028,117,,67.4,66.9,D28,0,0,1,0,0,0,0,0,3,0,BALL ST,BALL ST,3,,,,,,,
163103,Myles Bradley,ED,0,0,,2028,122,,60,63.5,D23,0,0,1,0,0,0,0,0,1,0,BOWL GREEN,BOWL GREEN,1,,,,,,,
163106,Jalen Huskey,S,0,0,2026,2026,215,,59.9,62.1,D22,0,0,1,0,6,0,0,0,0,0,MARYLAND,MARYLAND,6,,59.8,,,,,
163108,Trey Johnson,WR,0,0,,2028,122,,62.9,68.5,17,0,0,1,0,0,6,3,0,4,0,BOWL GREEN,BOWL GREEN,13,,,,,,,
163114,Joseph Sipp Jr.,LB,0,0,,2027,122,,60.6,63.3,D03,0,0,1,0,2,1,0,0,1,0,BOWL GREEN,BOWL GREEN,4,,60,,,,,
163120,Marcus Badgett,CB,0,0,,2026,134,,62.2,68.8,D31,0,0,1,0,0,7,7,0,2,0,C MICHIGAN,C MICHIGAN,16,,,,,,,
163124,Tyler Bivens,CB,0,0,,2027,201,,60,66,D39,0,0,1,0,0,0,0,0,1,0,KENT STATE,KENT STATE,1,,,,,,,
163126,Stephen Daley,ED,0,0,,2027,201,,60.4,65.5,D06,0,0,1,0,4,0,0,0,1,0,KENT STATE,KENT STATE,5,,59.6,,,,,
163135,Will Hryszko,K,0,0,,2027,201,65.2,60,66.5,S47,0,0,1,2,0,3,0,0,0,0,KENT STATE,KENT STATE,5,,,,,,60,
163138,Garrett Masterson,T,0,0,,2027,201,,60.6,61.5,76,0,0,1,2,0,0,0,0,0,0,KENT STATE,KENT STATE,2,60,,,,,,
163143,Rocco Nicholl,LB,0,0,,2027,201,,59.8,68.1,D04,0,0,1,0,5,3,6,0,2,0,KENT STATE,KENT STATE,16,,59.9,,,,,
163152,Nasir Bowers,CB,0,0,,2026,316,,61.4,67.2,D21,0,0,1,0,3,4,0,2,1,0,TOLEDO,TOLEDO,10,,60,,,,,
163155,Emmanuel McNeil-Warren,S,0,0,2026,2026,316,,60.4,61.9,D07,0,0,1,0,3,0,0,0,1,0,TOLEDO,TOLEDO,4,,59.9,,,,,
163157,Cale Allaire,K,0,0,,2026,347,52,60,70.1,S48,0,0,1,0,0,9,0,0,0,0,W MICHIGAN,W MICHIGAN,9,,,,,,,
163158,Jalen Buckley,HB,0,0,,2027,347,,60,63,06,0,0,1,0,0,0,1,0,0,0,W MICHIGAN,W MICHIGAN,1,,,,,,,
163159,Jayden Childers,ED,0,0,,2027,347,,71.7,67.5,D92,0,0,1,0,0,0,7,2,2,0,W MICHIGAN,W MICHIGAN,11,,,,,,,
163161,Will Gerig,TE,0,0,,2027,347,,61.7,62.8,42,0,0,1,8,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,8,60.5,,,,,,
163176,Ned Brady,T,0,0,,2026,114,,61.6,63.8,73,0,0,1,7,0,0,0,0,0,0,ARMY,ARMY,7,60,,,,,,
163188,Eric Ford,ED,0,0,,2026,114,,36,63.4,D40,0,0,1,0,1,1,0,0,0,0,ARMY,ARMY,2,,59.8,,,,,
163189,Liam Fortner,TE,0,0,,2026,114,,60.5,68.1,04,0,0,1,0,0,0,3,0,0,0,ARMY,ARMY,3,,,,,,,
163190,Kalib Fortner,LB,0,0,,2026,114,,60,62.9,D53,0,0,1,0,1,0,0,0,0,0,ARMY,ARMY,1,,60,,,,,
163198,Casey Larkin,S,0,0,,2026,114,,59.9,65.5,D20,0,0,1,0,2,0,3,1,0,0,ARMY,ARMY,6,,60,,,,,
163199,Jack Latore,DI,0,0,,2026,114,,59.6,62.8,D92,0,0,1,0,2,0,0,0,0,0,ARMY,ARMY,2,,59.4,,,,,
163200,Clev Lubin,ED,0,0,,2027,141,,59.6,64.1,D50,0,0,1,0,5,0,0,0,0,0,COAST CAR,COAST CAR,5,,59.4,,,,,
163203,Collin Matteson,S,0,0,,2026,114,,59,67.1,D30,0,0,1,0,0,6,3,2,0,1,ARMY,ARMY,11,,,,,,,
