playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesLongSnap,gradesKickoffKicker,gradesFgepKicker
176110,Dylan Hohler,S,0,0,,2029,316,,61.7,68.2,D39,0,0,1,0,0,0,3,0,5,0,TOLEDO,TOLEDO,8,,,,,,,
176138,Isaiah Thacker,WR,0,0,,2028,117,,60,66,11,0,0,1,0,0,0,0,0,1,0,BALL ST,BALL ST,1,,,,,,,
176140,Eric Williams,S,0,0,,2028,316,,62.4,70.4,D36,0,0,1,0,0,0,3,0,5,0,TOLEDO,TOLEDO,8,,,,,,,
176156,Jr Sia,T,0,0,,2028,329,,61.2,63.1,62,0,0,1,6,0,0,0,0,0,0,UTAH ST,UTAH ST,6,60,,,,,,
176171,Tausili Akana,ED,0,0,,2028,128,,60,64.4,D13,0,0,1,0,0,0,0,0,2,0,BYU,BYU,2,,,,,,,
176172,Rett Andersen,WR,0,0,,2028,311,,61.7,67.4,35,0,0,1,0,0,5,0,1,0,0,TEXAS,TEXAS,6,,,,,,,
176174,S'Maje Burrell,LB,0,0,,2029,251,,62.1,64.7,D26,0,0,1,0,0,7,0,0,0,0,N TEXAS,N TEXAS,7,,,,,,,
176180,Jelani McDonald,S,0,0,,2028,311,,60,65.4,D04,0,0,1,0,0,0,0,1,1,0,TEXAS,TEXAS,2,,,,,,,
176181,Ryan Niblett,WR,0,0,,2028,311,,61.3,66.5,21,0,0,1,0,0,3,1,1,9,0,TEXAS,TEXAS,14,,59.9,60.4,,,,
176186,Spencer Shannon,TE,0,0,,2028,311,,61.9,62.2,83,0,0,1,10,0,0,0,2,0,0,TEXAS,TEXAS,12,62.4,,,,,,
176188,Billy Walton III,ED,0,0,,2029,287,,61.5,64.6,D32,0,0,1,0,0,5,0,0,0,0,SMU,SMU,5,,,,,,,
176189,Derek Williams Jr.,S,0,0,,2028,311,,64.8,68.4,D02,0,0,1,0,0,8,0,0,10,0,TEXAS,TEXAS,18,,,,,,,
176203,Oryend Fisher,ED,0,0,,2028,330,,35.8,61.1,D44,0,0,1,4,0,0,0,0,0,0,UTEP,UTEP,4,60,,,,,,
176205,Judah Price,HB,0,0,,2030,214,,63.2,68.5,20,0,0,1,0,0,7,0,2,4,0,MARSHALL,MARSHALL,13,,,,,,,
176212,Karmello English,WR,0,0,,2028,141,,60.2,64.6,00,0,0,1,0,0,0,5,0,0,0,COAST CAR,COAST CAR,5,,,,,,,
176214,Franklyn Johnson Jr.,CB,0,0,,2028,120,,60.3,64.9,D16,0,0,1,0,0,0,6,0,0,0,BOISE ST,BOISE ST,6,,,,,,,
176215,Semaj Bridgeman,LB,0,0,,2028,223,,60.8,70.5,D17,0,0,1,0,0,1,8,4,1,0,MICH STATE,MICH STATE,14,,,,,,,
176217,Breeon Ishmail,ED,0,0,,2029,273,59.8,60,62.9,D58,0,0,1,0,2,0,0,0,0,0,PURDUE,PURDUE,2,,,,,,,
176221,Ty Benefield,S,0,0,,2028,120,60,60.2,64.6,D00,0,0,1,0,5,0,1,2,1,0,BOISE ST,BOISE ST,9,,,,,,,
176224,Deakon Tonielli,TE,0,0,,2028,222,,60.5,65.5,88,0,0,1,0,0,3,4,0,0,0,MICHIGAN,MICHIGAN,7,,,,,,,
176225,Kam Cheatom,ED,0,0,,2029,102,,60,63.7,D22,0,0,1,0,0,1,0,0,0,0,AKRON,AKRON,1,,,,,,,
176233,Cedrick Hawkins Jr.,S,0,0,,2028,327,60,63.5,72.3,D23,0,0,1,0,1,6,2,2,6,0,USF,USF,17,,,,,,,
176251,Cole Miller,S,0,0,,2028,120,,74.7,70.8,D31,0,0,1,0,0,0,6,0,1,0,BOISE ST,BOISE ST,7,,,,,,,
176252,Bryson Kuzdzal,HB,0,0,,2028,222,,73.2,69,24,0,0,1,0,0,7,0,4,4,1,MICHIGAN,MICHIGAN,15,,,,,,,
176255,Jalen Hoffman,TE,0,0,,2028,222,,63.5,71.8,42,0,0,1,0,0,6,4,0,4,0,MICHIGAN,MICHIGAN,14,,,,,,,
176258,Micah Davis,S,0,0,,2028,347,60,60.1,61.7,D18,0,0,1,0,3,0,0,0,0,0,W MICHIGAN,W MICHIGAN,3,,,,,,,
176261,Caleb Ryan,TE,0,0,,2027,206,,60.7,66.5,48,0,0,1,3,0,0,6,1,0,0,LIBERTY,LIBERTY,10,60,,,,,,
176265,Boen Phelps,LB,0,0,,2028,120,60,60.4,64.6,D41,0,0,1,0,5,0,0,2,1,0,BOISE ST,BOISE ST,8,,,,,,,
176267,Ryan Manis,LS,0,0,,2029,206,,65.6,63.7,S47,0,0,1,3,0,0,0,5,0,0,LIBERTY,LIBERTY,8,60,,,,81.5,,
176270,Nathan Efobi,G,0,0,,2028,222,,61.9,62.2,55,0,0,1,6,0,0,0,0,0,0,MICHIGAN,MICHIGAN,6,62,,,,,,
176271,Melvin Spriggs,LB,0,0,,2028,102,60,61.7,65.2,D42,0,0,1,0,1,7,2,0,0,0,AKRON,AKRON,10,,,,,,,
176272,Austin Wondolowski,S,0,0,,2028,102,,63,72.9,D43,0,0,1,0,0,10,2,3,6,0,AKRON,AKRON,21,,,,,,,
176273,Delvin Morris,C,0,0,,2028,102,,62.3,68.6,57,0,0,1,9,0,0,0,0,0,0,AKRON,AKRON,9,60.7,,,,,,
176275,Jace Henry,CB,0,0,,2028,122,,60.6,65.4,D25,0,0,1,0,0,1,8,0,0,0,BOWL GREEN,BOWL GREEN,9,,,,,,,
176276,Hayden Moore,ED,0,0,,2028,340,,61.5,67.9,D44,0,0,1,0,0,0,5,0,2,0,WASHINGTON,WASHINGTON,7,,,,,,,
176277,Brandyn Hillman,S,0,0,,2028,222,60.2,60.1,61.5,D06,0,0,1,0,6,0,0,0,0,0,MICHIGAN,MICHIGAN,6,,,,,,,
176280,Carson Rasmussen,G,0,0,,2028,120,,62.2,67.6,64,0,0,1,7,0,0,0,0,0,0,BOISE ST,BOISE ST,7,62.5,,,,,,
176292,Evan Link,T,0,0,,2028,222,,61.3,63,71,0,0,1,6,0,0,0,0,0,0,MICHIGAN,MICHIGAN,6,60,,,,,,
176306,Cam Brandt,ED,0,0,,2028,222,59.5,59.7,62.7,D09,0,0,1,0,3,0,0,0,0,0,MICHIGAN,MICHIGAN,3,,,,,,,
176312,Conner Cravaack,TE,0,0,,2028,102,,61.9,65.7,85,0,0,1,9,0,0,2,0,0,0,AKRON,AKRON,11,61.4,,,,,,
176315,Trey Pierce,DI,0,0,,2028,222,59.1,59.2,64.6,D95,0,0,1,0,6,0,0,0,0,0,MICHIGAN,MICHIGAN,6,,,,,,,
176316,Jared Merk,WR,0,0,,2029,122,,43.8,68.1,87,0,0,1,0,0,4,0,5,1,0,BOWL GREEN,BOWL GREEN,10,,,,,,,
176318,Enow Etta,DI,0,0,,2028,222,59.6,59.8,62,D17,0,0,1,0,1,0,0,0,0,0,MICHIGAN,MICHIGAN,1,,,,,,,
176319,Jon'Trell Mixon,DI,0,0,,2028,102,,60,64.7,D97,0,0,1,0,0,0,0,0,1,0,AKRON,AKRON,1,,,,,,,
176320,Matt Wagner,TE,0,0,,2028,120,,61.3,64.6,88,0,0,1,7,0,0,1,2,0,0,BOISE ST,BOISE ST,10,60,,,,,,
176329,Troy Bowles,LB,0,0,,2028,222,,53.8,68.9,D18,1,0,1,0,0,7,4,4,4,0,MICHIGAN,MICHIGAN,19,,,,,,,
176334,Landon Baptiste,WR,0,0,,2028,207,,71.4,67.9,85,0,0,1,0,0,0,7,0,3,0,LA LAFAYET,LA LAFAYET,10,,,,,,,
176338,Matthew Broussard,G,0,0,,2028,207,,61.6,63.9,76,0,0,1,7,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,7,60,,,,,,
176342,Mason Clinton,DI,0,0,,2028,296,59.3,60.5,65.3,D95,0,0,1,0,2,0,0,0,2,0,SO MISS,SO MISS,4,,,,,,,
176344,Hayden Darbonne,LB,0,0,,2028,207,,72.1,65.5,D51,0,0,1,0,0,0,7,0,0,0,LA LAFAYET,LA LAFAYET,7,,,,,,,
176346,Chase Edwards,DI,0,0,,2028,207,59.3,60.8,65.6,D41,0,0,1,6,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,8,60,,,,,,
176350,Kody Jackson,S,0,0,,2028,207,60,49.5,65.4,D08,0,0,1,0,1,6,0,1,1,0,LA LAFAYET,LA LAFAYET,9,,,,,,,
176351,Caden Jensen,TE,0,0,,2028,207,,70.3,64.7,88,0,0,1,7,0,0,7,4,0,0,LA LAFAYET,LA LAFAYET,18,60,,,,,,
176352,Micah Johnson,LB,1,0,,2028,207,,66.1,72.6,D37,0,0,1,0,0,6,7,4,0,0,LA LAFAYET,LA LAFAYET,17,,,,,,,
176353,Lester Jones,ED,0,0,,2028,207,59.8,60,62.7,D80,0,0,1,0,1,0,0,0,0,0,LA LAFAYET,LA LAFAYET,1,,,,,,,
176363,Ty Stamey,TE,0,0,,2028,314,,60,62.9,18,0,0,1,0,0,0,2,0,0,0,TEXAS ST,TEXAS ST,2,,,,,,,
176366,Lance Williams,ED,0,0,,2028,207,59.3,59.4,63.6,D97,0,0,1,0,5,0,0,0,1,0,LA LAFAYET,LA LAFAYET,6,,,,,,,
176369,Isaac Clary,G,0,0,,2028,214,,61.9,62.2,77,0,0,1,6,0,0,0,0,0,0,MARSHALL,MARSHALL,6,62,,,,,,
176372,Ahmere Foster,S,0,0,,2028,296,60,62.7,67.1,D41,0,0,1,0,4,1,0,2,6,0,SO MISS,SO MISS,13,,,,,,,
176373,Ian Foster,S,0,0,,2028,296,60.2,61.7,64.9,D03,0,0,1,0,5,0,0,0,3,0,SO MISS,SO MISS,8,,,,,,,
176375,Mathis Haygood,LB,0,0,,2028,296,60,59.6,64.9,D13,0,0,1,0,1,0,4,0,0,0,SO MISS,SO MISS,5,,,,,,,
176382,Shawn Rouse,TE,0,0,,2028,214,,61.8,67.2,80,0,0,1,6,0,0,6,5,0,0,MARSHALL,MARSHALL,17,60,,,,,,
176385,Tracy Stephens,TE,0,0,,2028,214,,59.9,62.1,85,0,0,1,0,0,0,6,0,0,0,MARSHALL,MARSHALL,6,,,,,,,
176386,Nathan Totten,K,0,0,,2028,214,,61,66.5,S93,0,0,1,6,0,0,0,5,0,0,MARSHALL,MARSHALL,11,60,,,67.2,,,
176388,Braydin Ward,ED,0,0,,2028,214,59.3,59.5,62.9,D58,0,0,1,0,2,0,0,0,0,0,MARSHALL,MARSHALL,2,,,,,,,
176391,Jacob Anderson,T,0,0,,2029,265,,60,60.9,74,0,0,1,1,0,0,0,0,0,0,OREGON ST,OREGON ST,1,60,,,,,,
176397,Zander Esty,G,0,0,,2028,265,,84.8,65.1,70,0,0,1,1,0,0,0,8,0,2,OREGON ST,OREGON ST,9,60,,,,,,
176400,Harlem Howard,S,0,0,,2029,265,60,66.4,67.8,D26,0,0,1,0,2,2,2,8,2,1,OREGON ST,OREGON ST,16,,,,,,,
176402,Jojo Johnson,DI,0,0,,2028,265,59.3,59.5,62.9,D90,0,0,1,0,2,0,0,0,0,0,OREGON ST,OREGON ST,2,,,,,,,
176407,Zakaih Saez,ED,0,0,,2030,265,59.3,59.4,63.6,D10,0,0,1,0,6,0,0,0,0,0,OREGON ST,OREGON ST,6,,,,,,,
176410,David Wells Jr.,WR,0,0,,2028,265,,60.1,62.5,01,0,0,1,0,0,0,8,0,0,0,OREGON ST,OREGON ST,8,,57.4,,,,,
176412,AJ Winsor,P,0,0,,2029,265,,60.7,68.2,S38,0,0,1,1,0,0,0,8,0,0,OREGON ST,OREGON ST,9,60,,,67.2,,,
176416,Connor Gibbs,K,0,0,,2028,115,,60,67.4,S41,0,0,1,1,0,4,0,0,0,0,AUBURN,AUBURN,5,,,,,,71.5,60
176421,Tre'Mon Henry,ED,0,0,,2028,288,,61.6,66.4,D25,0,0,1,0,0,5,0,0,0,0,S ALABAMA,S ALABAMA,5,,,,,,,
176426,Cameron Mackey,DI,0,0,,2028,296,,61.5,67.8,D99,0,0,1,5,0,0,0,6,0,0,SO MISS,SO MISS,11,60,,,,,,
176430,Justyn Reid,TE,0,0,,2028,319,,60.5,67.3,88,0,0,1,2,0,0,9,0,0,0,TULANE,TULANE,11,60,,,,,,
176446,Michell Dietzel,LS,0,0,,2028,160,,57.8,63,S51,1,0,1,7,0,0,0,4,0,0,E MICHIGAN,E MICHIGAN,11,64.9,,,,79.6,,
176447,Tyree Lockett,WR,0,0,,2027,160,,60,64.3,80,0,0,1,0,0,0,0,0,1,0,E MICHIGAN,E MICHIGAN,1,,,,,,,
176469,T.J. Capers,LB,0,0,,2028,210,59.9,63.1,68.6,D11,0,0,1,0,2,9,0,2,6,0,LOUISVILLE,LOUISVILLE,19,,,,,,,
176471,Titan Saxton,S,0,0,,2029,329,,64,71.4,D23,0,0,1,0,0,8,2,2,6,0,UTAH ST,UTAH ST,18,,,,,,,
176473,Noah Flores,CB,0,0,,2028,329,60,61.8,68.8,D21,0,0,1,0,1,0,2,0,8,0,UTAH ST,UTAH ST,11,,,,,,,
176474,Chase Davis,S,0,0,,2028,314,,63.3,68.4,D26,0,0,1,0,0,0,2,0,6,0,TEXAS ST,TEXAS ST,8,,,,,,,
176487,Chris Bryson II,CB,0,1,,2028,331,,58.7,69.5,D16,0,1,1,0,0,4,3,6,7,1,UTSA,UTSA,20,,,,,,,
176488,Jameian Buxton,DI,0,0,,2028,331,59.2,59.4,63.3,D98,0,0,1,0,2,0,0,0,0,0,UTSA,UTSA,2,,,,,,,
176493,Davin Martin,CB,0,0,,2028,331,59.7,30.7,25.4,D03,0,1,1,0,3,0,0,0,2,0,UTSA,UTSA,5,,,,,,,
176494,Devin McCuin,WR,0,0,,2028,331,,60,62.2,01,0,0,1,0,0,0,1,0,0,0,UTSA,UTSA,1,,60,,,,,
176495,Patrick Overmyer,TE,1,0,,2028,331,,83.3,67.3,09,0,0,1,3,0,0,4,6,0,1,UTSA,UTSA,13,60,,,,,,
176496,Michael Petro,K,0,0,,2028,331,,60,62.9,S92,0,0,1,3,0,0,0,0,0,0,UTSA,UTSA,3,,,,,,,64.3
176498,Donald Quaite Jr.,DI,0,0,,2028,331,,61,61.8,D90,0,0,1,3,0,0,0,0,0,0,UTSA,UTSA,3,60,,,,,,
176499,Etueni Ropati,G,0,0,,2028,314,,61.5,68.4,55,0,0,1,5,0,0,0,0,0,0,TEXAS ST,TEXAS ST,5,60,,,,,,
176501,Devin Scura,TE,0,0,,2028,331,,60.7,65,81,0,0,1,3,0,0,3,0,0,0,UTSA,UTSA,6,60,,,,,,
176502,Vic Shaw,ED,0,0,,2028,331,59.5,60.2,63.9,D31,0,0,1,0,2,0,0,0,1,0,UTSA,UTSA,3,,,,,,,
176504,Marcellus Wilkerson,S,0,0,,2027,331,,60,90.2,D12,0,1,1,0,0,1,0,0,1,0,UTSA,UTSA,2,,,,,,,
176525,Kyson Brown,HB,0,0,,2029,110,,59.4,64.4,01,0,0,1,0,0,0,0,3,0,0,ARIZONA ST,ARIZONA ST,3,,,,,,,
176533,Cole Marszalek,LS,0,0,,2029,196,,65.1,63,S50,0,0,1,7,0,0,0,3,0,0,JVILLE ST,JVILLE ST,10,64.9,,,,78.3,,
176536,Makua Pule,C,0,0,,2028,110,,61.7,66.8,71,0,0,1,5,0,0,0,0,0,0,ARIZONA ST,ARIZONA ST,5,60.3,,,,,,
176556,Nyziah Hunter,WR,0,0,,2029,238,,60,62.8,13,0,0,1,0,0,1,0,0,0,0,NEBRASKA,NEBRASKA,1,,,,,,,
176558,BJ Jones,LB,0,0,,2028,130,,62.6,69.7,D57,0,0,1,0,0,0,0,0,5,0,CAL,CAL,5,,,,,,,
176559,Ryan McCulloch,ED,0,0,,2029,130,59.7,60.4,63.8,D43,0,0,1,0,3,0,0,0,1,0,CAL,CAL,4,,,,,,,
176566,Cade Uluave,LB,0,0,,2028,130,59.8,60,64.1,D00,0,0,1,0,6,0,0,2,1,0,CAL,CAL,9,,,,,,,
176567,Sailasa Vadrawale III,CB,0,0,,2029,265,,60.2,65.4,D08,0,0,1,0,0,0,0,0,2,0,OREGON ST,OREGON ST,2,,,,,,,
176569,Frederick Williams III,T,0,0,,2028,130,,60,64.5,54,0,0,1,1,0,0,0,0,0,0,CAL,CAL,1,60,,,,,,
176571,Kareem Harden,T,0,0,,2026,143,,61.9,62.2,55,0,0,1,6,0,0,0,0,0,0,COLORADO,COLORADO,6,62,,,,,,
176575,Gavin Marsh,WR,0,0,,2029,143,,60,62.4,47,0,0,1,0,0,1,0,0,0,0,COLORADO,COLORADO,1,,,,,,,
176576,Jeremiah McCrimmon,T,0,0,,2027,175,,60.4,62.5,69,0,0,1,3,0,0,0,0,0,0,GA STATE,GA STATE,3,60,,,,,,
176580,Bo LaPenna,LB,0,0,,2027,143,,60,62.8,D54,0,0,1,0,0,1,0,0,0,0,COLORADO,COLORADO,1,,,,,,,
176586,Daylen Austin,S,0,0,,2028,264,,63.6,69.8,D00,0,0,1,0,0,4,2,2,7,0,OREGON,OREGON,15,,,,,,,
176587,Xavier Barksdale,CB,0,0,,2028,264,,60,62.4,D30,0,0,1,0,0,1,0,0,0,0,OREGON,OREGON,1,,,,,,,
176591,Collin Gill,S,0,0,,2028,136,,61.9,74.5,D03,0,0,1,0,0,5,0,5,5,0,CHARLOTTE,CHARLOTTE,15,,,,,,,
176592,Zach Grace,TE,0,0,,2028,264,,63.8,70.6,44,0,0,1,0,0,5,2,0,8,0,OREGON,OREGON,15,,,,,,,
176593,Terrance Green,DI,0,0,,2028,264,59.6,59.8,62.4,D99,0,0,1,0,1,0,0,0,0,0,OREGON,OREGON,1,,,,,,,
176598,Blake Purchase,ED,0,0,,2028,264,,63,68.3,D09,0,0,1,0,0,0,0,1,8,0,OREGON,OREGON,9,,,,,,,
176603,A'Mauri Washington,DI,0,0,,2028,264,59.3,59.6,61.6,D52,0,0,1,0,1,0,0,0,0,0,OREGON,OREGON,1,,,,,,,
176606,Luke Baklenko,T,0,0,,2028,261,,60.7,61.5,78,0,0,1,4,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,4,60,,,,,,
176610,Aidan Flintoft,K,0,0,,2028,300,,60.8,67,S37,0,0,1,3,0,0,0,6,0,0,STANFORD,STANFORD,9,60,,,66.4,,,
176615,Champ Hampton,HB,0,0,,2028,300,,56.7,66.4,34,0,0,1,0,0,0,9,0,0,0,STANFORD,STANFORD,9,,,,,,,
176616,Jackson Harris,WR,0,0,,2028,180,,60,62.3,09,0,0,1,0,0,1,0,0,0,0,HAWAII,HAWAII,1,,,,,,,
176617,Chico Holt,TE,0,0,,2028,300,,70.4,63.6,84,0,0,1,3,0,0,0,6,0,0,STANFORD,STANFORD,9,60,,,,,,
176618,Sedrick Irvin,HB,0,0,,2028,300,,60.5,67.8,26,0,0,1,0,0,3,9,0,0,0,STANFORD,STANFORD,12,,,,,,,
176621,Myles Libman,WR,0,0,,2028,300,,58.9,69.2,18,0,0,1,0,0,4,9,6,1,1,STANFORD,STANFORD,20,,,,,,,
176622,Braden Marceau-Olayinka,DI,0,0,,2028,300,58.6,58.4,64.2,D75,0,0,1,0,9,0,0,0,0,0,STANFORD,STANFORD,9,,,,,,,
176623,Miles McGee,LB,0,0,,2027,300,,64.7,64.6,D56,0,0,1,0,0,4,0,0,0,0,STANFORD,STANFORD,4,,,,,,,
176625,Che Ojarikre,CB,0,0,,2027,300,59.9,61.1,67.9,D22,0,0,1,0,4,0,1,0,1,0,STANFORD,STANFORD,6,,,,,,,
176629,Omar Staples,DI,0,0,,2028,300,,60,64.7,D45,0,0,1,0,0,0,0,0,1,0,STANFORD,STANFORD,1,,,,,,,
176630,Charlie Symonds,G,0,0,,2028,300,,60.5,63.2,73,0,0,1,3,0,0,0,0,0,0,STANFORD,STANFORD,3,60,,,,,,
176635,Micah Banuelos,G,0,0,,2029,326,,61.9,68.7,59,0,0,1,7,0,0,0,0,0,0,USC,USC,7,61.2,,,,,,
176640,Alani Noa,G,0,0,,2028,326,,62.1,62.3,77,0,0,1,7,0,0,0,0,0,0,USC,USC,7,63.1,,,,,,
176641,Tobias Raymond,T,0,0,,2028,326,,62,69.3,73,0,0,1,7,0,0,0,0,0,0,USC,USC,7,60,,,,,,
176643,Tyler Robles,K,0,0,,2028,314,,60,63.5,S95,0,0,1,5,0,0,0,0,0,0,TEXAS ST,TEXAS ST,5,,,,,,,64.3
176644,Braylan Shelby,ED,0,0,,2028,326,59.4,59.6,63.2,D10,0,0,1,0,3,0,0,1,0,0,USC,USC,4,,,,,,,
176647,Roger Alderman,G,0,0,,2028,328,,60.4,62.5,75,0,0,1,3,0,0,0,0,0,0,UTAH,UTAH,3,60,,,,,,
176648,Dallen Bentley,TE,0,0,2026,2026,328,,60.8,67,88,0,0,1,3,0,0,7,7,0,0,UTAH,UTAH,17,60,,,,,,
176649,CJ Blocker,CB,1,1,,2028,144,60,53.4,27.7,D17,1,1,1,0,2,3,0,7,1,1,COLO STATE,COLO STATE,13,,,,,,,
176654,Jonah Lea'ea,DI,0,0,,2028,328,59,59.6,64.7,D91,0,0,1,0,4,0,0,0,1,0,UTAH,UTAH,5,,,,,,,
176662,Smith Snowden,CB,0,0,,2028,328,60.1,61.4,68.8,D02,0,0,1,0,5,0,0,0,3,0,UTAH,UTAH,8,,,,,,,
176677,Brandon Hills,WR,0,0,,2028,102,,60,61.6,08,0,0,1,0,0,0,2,0,0,0,AKRON,AKRON,2,,59.4,,,,,
176678,Michael Hughes,ED,0,0,,2028,341,59.9,60,61.1,D90,0,0,1,0,1,0,0,0,0,0,WASH STATE,WASH STATE,1,,,,,,,
176679,Jack Janikowski,ED,0,0,,2028,341,,59.2,66.6,D93,0,0,1,0,0,0,10,0,0,0,WASH STATE,WASH STATE,10,,,,,,,
176683,Luke Leighton,TE,0,0,,2028,341,,60.8,61.1,89,0,0,1,4,0,0,0,0,0,0,WASH STATE,WASH STATE,4,60,,,,,,
176686,Ethan O'Connor,CB,0,0,,2028,220,,61.5,69.4,D24,0,0,1,0,0,6,0,2,6,0,MIAMI FL,MIAMI FL,14,,,,,,,
176689,Leo Pulalasi,HB,0,0,,2028,341,,61.7,65.9,20,0,0,1,0,0,5,0,0,0,0,WASH STATE,WASH STATE,5,,,,,,,
176693,Isaac Terrell,ED,0,0,,2028,341,59.5,59.8,64.5,D88,0,0,1,0,6,0,0,0,0,0,WASH STATE,WASH STATE,6,,,,,,,
176695,Ashton Tripp,T,0,0,,2028,341,,60.8,62.7,71,0,0,1,4,0,0,0,0,0,0,WASH STATE,WASH STATE,4,60,,,,,,
176698,Adrian Wilson,S,0,0,,2028,110,60,60,61.6,D06,0,0,1,0,4,0,0,0,0,0,ARIZONA ST,ARIZONA ST,4,,,,,,,
176722,Jonathan Mathis,HB,0,0,,2028,200,,60.1,64.2,23,0,0,1,0,0,0,1,4,0,0,KENNESAW,KENNESAW,5,,,,,,,
176775,Andrew Powdrell,CB,0,0,,2028,325,59.6,60.1,66.2,D04,0,0,1,0,6,0,0,0,0,0,UNLV,UNLV,6,,,,,,,
176876,Joshua Pierce,ED,0,0,,2028,251,,84.3,63.1,D97,0,0,1,7,0,0,5,0,0,0,N TEXAS,N TEXAS,12,60,,,,,,
176890,Malik Willis,CB,0,0,,2028,314,60,62.6,69.3,D20,0,0,1,0,1,6,0,3,6,0,TEXAS ST,TEXAS ST,16,,,,,,,
177049,Ja'Son Prevard,CB,0,0,,2028,335,60,63.2,70.1,D10,0,0,1,0,2,0,0,0,6,0,VIRGINIA,VIRGINIA,8,,,,,,,
177141,Avery Powell,S,0,0,,2028,306,59.9,61,63.5,D29,0,0,1,0,4,4,0,0,1,0,TEMPLE,TEMPLE,9,,,,,,,
177214,Bryce Hawthorne,DI,0,0,,2028,192,58.8,59.7,67.9,D96,0,0,1,0,6,0,0,0,3,0,IOWA,IOWA,9,,,,,,,
177226,Davin Stoffel,TE,0,0,,2028,187,,59.5,66.4,88,0,0,1,2,0,0,10,0,0,0,ILLINOIS,ILLINOIS,12,60,,,,,,
177229,Kirby Vorhees,HB,0,0,,2028,341,,59.8,67,09,0,0,1,0,0,0,10,0,0,0,WASH STATE,WASH STATE,10,,,,,,,
177397,Sterling Smith,CB,0,0,,2028,273,,49.6,71.2,D03,0,0,1,0,0,7,9,5,0,0,PURDUE,PURDUE,21,,,,,,,
177398,Drew Spinogatti,LB,0,0,,2028,197,60.1,61.5,66.1,D56,0,0,1,0,3,6,0,2,0,0,JAMES MAD,JAMES MAD,11,,,,,,,
177612,Colton Peoples,LS,0,0,,2026,341,,64,62.6,S46,0,0,1,4,0,0,0,2,0,0,WASH STATE,WASH STATE,6,60,,,,77,,
177614,Orion Phillips,P,0,0,,2029,328,,60.9,67.4,S92,0,0,1,3,0,0,0,7,0,0,UTAH,UTAH,10,60,,,68.7,,,
177806,Jacob Russell,T,0,0,,2028,134,,61.9,68.7,70,0,0,1,7,0,0,0,0,0,0,C MICHIGAN,C MICHIGAN,7,61.2,,,,,,
177868,E. Jai Mason,WR,0,0,,2026,136,,59.1,66.9,07,0,0,1,0,0,0,5,5,0,0,CHARLOTTE,CHARLOTTE,10,,,,,,,
177870,Brendan Jenkins,WR,0,0,,2028,288,,61.5,69.5,12,0,0,1,0,0,0,7,0,3,0,S ALABAMA,S ALABAMA,10,,,,,,,
177939,Zion Booker,WR,0,0,,2028,320,,60,64.1,00,0,0,1,0,0,0,0,0,5,0,TULSA,TULSA,5,,,63.2,,,,
178014,Christian Davis,DI,0,0,,2028,208,59.6,59.8,62,D97,0,0,1,0,1,0,0,0,0,0,LA TECH,LA TECH,1,,,,,,,
178132,Chris Collot,LB,0,0,,2027,151,,62.3,66.9,D48,0,0,1,0,0,7,0,0,0,0,DELAWARE,DELAWARE,7,,,,,,,
178422,Bo Gaines,P,0,0,,2027,175,,60.2,60.4,S93,0,0,1,3,0,0,0,0,0,0,GA STATE,GA STATE,3,60,,,,,,
178468,AJ Sargent,DI,0,0,,2026,281,60,60.1,63,D23,0,0,1,0,2,0,0,0,0,0,SM HOUSTON,SM HOUSTON,2,,,,,,,
178571,Jeffson Lafontant,DI,0,0,,2028,323,,61.6,64.6,D92,0,0,1,7,0,0,0,0,0,0,UCF,UCF,7,60,,,,,,
178639,Robert Edmonson,LB,0,0,,2028,144,60,60,61.2,D45,0,0,1,0,1,0,0,0,0,0,COLO STATE,COLO STATE,1,,,,,,,
178749,Lawrence Hattar,G,0,0,,2026,222,,62,67.2,78,0,0,1,6,0,0,0,0,0,0,MICHIGAN,MICHIGAN,6,61.5,,,,,,
178812,Sefa Saipaia Jr.,LB,0,0,,2026,347,60,60.5,62,D10,0,0,1,0,2,1,0,0,1,0,W MICHIGAN,W MICHIGAN,4,,,,,,,
178819,Lento Smith Jr.,S,0,0,,2026,320,59.8,59.9,61.5,D21,0,0,1,0,2,0,0,0,0,0,TULSA,TULSA,2,,,,,,,
178946,Brack Peacock,K,0,0,,2028,259,,60,63.9,S43,0,0,1,7,0,0,0,0,0,0,OHIO,OHIO,7,,,,,,,53
179033,Kenyatta McNeese,S,0,0,,2027,208,60,61.4,64.3,D20,0,0,1,0,1,6,0,0,1,0,LA TECH,LA TECH,8,,,,,,,
179071,Sedrick Smith,DI,0,0,,2028,215,59.8,59.9,63.1,D91,0,0,1,0,2,0,0,0,0,0,MARYLAND,MARYLAND,2,,,,,,,
